4-30-2018-9:17:19162,t60,0,10
262931,600,1,01
263012,501,8,0F9A0ED0022D022C
263043,123,2,ABCD
263139,501,8,0F950ED002320228
263236,123,2,ABCD
263251,501,8,0F9F0ED002350230
263380,501,8,0F960ED40231022E
263427,600,1,01
263444,123,2,ABCD
263492,501,8,0F940ED0022A0236
263619,501,8,0F960ED0022E022E
263635,123,2,ABCD
263731,501,8,0F950ED0022C022D
263843,123,2,ABCD
263858,501,8,0FA10ED4022D0228
263923,600,1,01
263970,501,8,0F990ED00230022A
264035,123,2,ABCD
264098,501,8,0F970ED0022C0232
264210,501,8,0F9A0ED001F801E0
264243,123,2,ABCD
264338,501,8,0F940ED0022F022E
264434,600,1,01
264449,501,8,0F980ED00222022B
264578,501,8,0F9B0ED002340227
264642,123,2,ABCD
264690,501,8,0F9C0ED0022D0229
264817,501,8,0F9A0ED0022F022E
264833,123,2,ABCD
264929,600,1,01
265041,123,2,ABCD
265056,501,8,0F930ED0022D022A
265169,501,8,0F980ED0022C0229
265233,123,2,ABCD
265297,501,8,0F9B0ED00232022F
265409,501,8,0F950ED002370230
265424,600,1,01
265441,123,2,ABCD
265536,501,8,0F980ED002320230
265632,123,2,ABCD
265649,501,8,0F940ED002300230
265776,501,8,0F940ED0022D022A
265840,123,2,ABCD
265888,501,8,0F950ED0022E022E
265921,600,1,01
266016,501,8,0F980ED0022E022D
266032,123,2,ABCD
266127,501,8,0F930ED00234022E
266239,123,2,ABCD
266256,501,8,0F9B0ED00228022B
266368,501,8,0F980ED0022D022E
266431,600,1,01
266495,501,8,0F940ED00229022B
266608,501,8,0F980ED002270228
266639,123,2,ABCD
266735,501,8,0F940ED402340236
266830,123,2,ABCD
266847,501,8,0F910ED002340230
266927,600,1,01
266975,501,8,0F990ED0022D0229
267038,123,2,ABCD
267086,501,8,0FA00ED0022C0230
267215,501,8,0F980ED002310232
267231,123,2,ABCD
267327,501,8,0FA00ED00234022E
267422,600,1,01
267438,123,2,ABCD
267454,501,8,0F980ED002320229
267566,501,8,0F9F0ED0022C0231
267630,123,2,ABCD
267693,501,8,0F9D0ED0022E0229
267806,501,8,0F980ED002310228
267837,123,2,ABCD
267933,600,1,01
268030,123,2,ABCD
268045,501,8,0F950ED4022A022B
268174,501,8,0F8F0ED0022A022D
268238,123,2,ABCD
268285,501,8,0F980ED0022F022E
268413,501,8,0F920ED0022B022C
268429,600,1,01
268525,501,8,0F950ED40231022C
268637,123,2,ABCD
268652,501,8,0F940ED0022D022C
268764,501,8,0F960ED40233022C
268828,123,2,ABCD
268893,501,8,0F940ED702300233
268924,600,1,01
269004,501,8,0F960ED00236022A
269036,123,2,ABCD
269132,501,8,0F9A0ED002320231
269228,123,2,ABCD
269244,501,8,0F9C0ED00231022E
269371,501,8,0F980ED00237022D
269419,600,1,01
269436,123,2,ABCD
269484,501,8,0F920ED0023C022C
269612,501,8,0F9B0ED002350231
269627,123,2,ABCD
269723,501,8,0F9A0ED0022A022B
269835,123,2,ABCD
269851,501,8,0F930ED001FE01E8
269931,600,1,01
269964,501,8,0FA00ED4022F022F
270027,123,2,ABCD
270091,501,8,0F9B0ED002300226
270203,501,8,0F990ED00233022A
270234,123,2,ABCD
270331,501,8,0FA00ED0022A022C
270427,600,1,01
270442,501,8,0F980ED00228022A
270571,501,8,0F980ED00226022A
270635,123,2,ABCD
270683,501,8,0F940ED0022F022C
270810,501,8,0F990ED00231022B
270827,123,2,ABCD
270922,600,1,01
271034,123,2,ABCD
271050,501,8,0F9B0ED0022F0230
271162,501,8,0F940ED0022D022C
271226,123,2,ABCD
271290,501,8,0F950ED00232022A
271401,501,8,0F940ED0022E022B
271417,600,1,01
271434,123,2,ABCD
271530,501,8,0F950ED0022D022A
271625,123,2,ABCD
271642,501,8,0F950ED402300230
271769,501,8,0F920ED0022A022A
271833,123,2,ABCD
271881,501,8,0F990ED002310233
271929,600,1,01
272010,501,8,0F980ED0022C0225
272025,123,2,ABCD
272121,501,8,0F960ED002350230
272217,123,2,ABCD
272249,501,8,0F980ED0022C022E
272361,501,8,0F980ED0022E022B
272424,600,1,01
272488,501,8,0F930ED0022F022B
272601,501,8,0F910ED00229022E
272617,123,2,ABCD
272728,501,8,0F940ED002310226
272825,123,2,ABCD
272840,501,8,0F950ED00234022A
272920,600,1,01
272968,501,8,0F920ED002310229
273016,123,2,ABCD
273079,501,8,0F980ED0022E0230
273208,501,8,0F9C0ED00230022E
273223,123,2,ABCD
273320,501,8,0F990ED0022F022C
273416,600,1,01
273447,501,8,0F9B0ED002330228
273559,501,8,0F950ED00230022E
273623,123,2,ABCD
273686,501,8,0F9E0ED0022D0230
273799,501,8,0F940ED002300230
273815,123,2,ABCD
273927,600,1,01
274023,123,2,ABCD
274038,501,8,0FA00ED00234022A
274167,501,8,0F990ED0022D022E
274214,123,2,ABCD
274279,501,8,0F980ED00231022E
274406,501,8,0F950ED002260231
274422,600,1,01
274518,501,8,0F990ED00229022B
274614,123,2,ABCD
274645,501,8,0F980ED0022E0226
274757,501,8,0F950ED00231022A
274822,123,2,ABCD
274886,501,8,0F980ED0022D022E
274917,600,1,01
274997,501,8,0F980ED0022B0228
275013,123,2,ABCD
275125,501,8,0F950ED0022F022A
275221,123,2,ABCD
275237,501,8,0F930ED00229022C
275365,501,8,0FA00ED0022C0230
275412,123,2,ABCD
275477,501,8,0F960ED002340230
275605,501,8,0F9A0ED0022F0230
275621,123,2,ABCD
275716,501,8,0FA20ED0022D022F
275812,123,2,ABCD
275845,501,8,0F9A0ED0022B022D
275924,600,1,01
275957,501,8,0F9A0ED00233022C
276020,123,2,ABCD
276084,501,8,0F960ED0022F022C
276196,501,8,0F940ED0020201E3
276212,123,2,ABCD
276323,501,8,0F980ED0022F022B
276419,123,2,ABCD
276435,501,8,0F930ED00230022C
276564,501,8,0F990ED0022E022A
276612,123,2,ABCD
276675,501,8,0F980ED00234022E
276803,501,8,0F950ED402290230
276818,123,2,ABCD
276916,501,8,0F980ED40229022C
277011,123,2,ABCD
277043,501,8,0F930ED0022C0230
277155,501,8,0F990ED4022F022C
277219,123,2,ABCD
277282,501,8,0F980ED00230022F
277394,501,8,0F930ED00236022E
277411,123,2,ABCD
277521,501,8,0F9C0ED002310230
277618,123,2,ABCD
277634,501,8,0FA00ED00231022A
277762,501,8,0F960ED0022C022C
277810,123,2,ABCD
277874,501,8,0F980ED002330228
277922,600,1,01
278001,501,8,0F9F0ED00230022B
278018,123,2,ABCD
278114,501,8,0F9B0ED002320230
278209,123,2,ABCD
278226,501,8,0F9A0ED0022D0234
278353,501,8,0F980ED00233022E
278417,123,2,ABCD
278465,501,8,0FA00ED0022C0227
278592,501,8,0F9C0ED00230022A
278609,123,2,ABCD
278721,501,8,0F940ED0022E022D
278817,123,2,ABCD
278833,501,8,0F950ED00235022A
278912,600,1,01
278945,501,8,0F950ED002300230
279008,123,2,ABCD
279072,501,8,0F940ED00229022C
279185,501,8,0F960ED00235022D
279216,123,2,ABCD
279313,501,8,0F940ED002350234
279409,123,2,ABCD
279424,501,8,0F980ED00230022A
279552,501,8,0F9B0ECC022D022B
279617,123,2,ABCD
279664,501,8,0F980ED002280230
279792,501,8,0F980ED0022C022E
279808,123,2,ABCD
279904,501,8,0F950ED4022C0233
279920,600,1,01
280016,123,2,ABCD
280032,501,8,0F940ED0022B022A
280144,501,8,0F980ED0022D0231
280207,123,2,ABCD
280272,501,8,0F980ED0022D022A
280384,501,8,0F960ED00230022A
280415,123,2,ABCD
280511,501,8,0F990ED0022A022C
280607,123,2,ABCD
280623,501,8,0F960ED00229022A
280751,501,8,0FA00ED0022C0230
280815,123,2,ABCD
280863,501,8,0F9B0ED0022C022A
280910,600,1,01
280991,501,8,0F990ED00233022B
281006,123,2,ABCD
281102,501,8,0F920ED4022E0234
281214,123,2,ABCD
281231,501,8,0F980ED0022E022E
281343,501,8,0F9C0ED00231022D
281406,123,2,ABCD
281422,600,1,01
281470,501,8,0F980ED40234022A
281582,501,8,0F980ED00232022B
281614,123,2,ABCD
281709,501,8,0F980ED0022E0230
281806,123,2,ABCD
281821,501,8,0F970ED00235022C
281917,600,1,01
281950,501,8,0F960ED0022B022C
282014,123,2,ABCD
282062,501,8,0F980ED0022E022B
282189,501,8,0F9C0ED0022D0228
282206,123,2,ABCD
282301,501,8,0F9B0ED0022E0228
282413,232,A,1232A
282429,501,8,0F990ED4022F022A
282541,501,8,0F990ED0022C022C
282605,123,2,ABCD
282669,501,8,0F980ED0022D0232
282780,501,8,0F980ED002370234
282796,123,2,ABCD
282909,501,8,0FA00ED0022F022E
283004,123,2,ABCD
283021,501,8,0F990ED002340230
283148,501,8,0F980ED4022D022E
283196,123,2,ABCD
283260,501,8,0F9F0ED002220223
283387,501,8,0F940ED00231022C
283404,123,2,ABCD
283420,600,1,01
283499,501,8,0F950ED0022D0230
283595,123,2,ABCD
283628,501,8,0F990ED00233022B
283739,501,8,0F980ED00230022E
283803,123,2,ABCD
283867,501,8,0F980ED00230022C
283915,600,1,01
283980,501,8,0F910ED602320230
283995,123,2,ABCD
284107,501,8,0F980ED002330230
284202,123,2,ABCD
284219,501,8,0F960ED002310229
284346,501,8,0F990ED0022B022E
284394,123,2,ABCD
284410,600,1,01
284458,501,8,0F9B0ED0022D0230
284587,501,8,0F9B0ED002330226
284602,123,2,ABCD
284698,501,8,0F940ED00237022E
284795,123,2,ABCD
284826,501,8,0FA00ED0022C0226
284905,600,1,01
284938,501,8,0F970ED00237022C
285001,123,2,ABCD
285066,501,8,0F980ED0022F022B
285178,501,8,0F980ED00231022C
285194,123,2,ABCD
285306,501,8,0F930ED0022E022E
285402,123,2,ABCD
285417,600,1,01
285546,501,8,0F940ED002350228
285593,123,2,ABCD
285658,501,8,0F980ED402330232
285785,501,8,0F960ED00230022B
285801,123,2,ABCD
285897,501,8,0F960ED002310232
285913,600,1,01
285993,123,2,ABCD
286024,501,8,0F940ED40234022B
286137,501,8,0F950ED402250230
286201,123,2,ABCD
286265,501,8,0F9B0ED00231022C
286377,501,8,0FA00ED0022B0228
286392,123,2,ABCD
286408,600,1,01
286504,501,8,0F930ED4022D022C
286600,123,2,ABCD
286616,501,8,0F920ED0022A022A
286744,501,8,0F980ED00234022C
286791,123,2,ABCD
286856,501,8,0F950ED0022F022A
286904,600,1,01
286984,501,8,0F930ECB022E0228
286999,123,2,ABCD
287095,501,8,0F980ED002330229
287191,123,2,ABCD
287224,501,8,0F990ED00234022E
287336,501,8,0F950ED00233022E
287399,123,2,ABCD
287415,600,1,01
287448,501,8,0F9B0ED0022B0229
287575,501,8,0F940ED0022F0230
287591,123,2,ABCD
287688,501,8,0F980ED40232022A
287799,123,2,ABCD
287815,501,8,0F980ED0022D022D
287910,600,1,01
287927,501,8,0F970ED002340230
287991,123,2,ABCD
288054,501,8,0F980ED00231022E
288166,501,8,0F980ED0022E022C
288199,123,2,ABCD
288294,501,8,0F940ED40231022B
288390,123,2,ABCD
288407,600,1,01
288534,501,8,0F980ED0022E022A
288598,123,2,ABCD
288646,501,8,0F950ED4022E0228
288773,501,8,0F9F0ED002380230
288790,123,2,ABCD
288885,501,8,0F980ED002310230
288902,600,1,01
288997,123,2,ABCD
289013,501,8,0FA00ED002330230
289125,501,8,0F940ED002320225
289189,123,2,ABCD
289255,501,8,0F960ED002340230
289364,501,8,0F940ED00231022E
289397,123,2,ABCD
289412,600,1,01
289493,501,8,0F980ED002300234
289588,123,2,ABCD
289605,501,8,0F9F0ED002200220
289732,501,8,0F980ED0022E0228
289797,123,2,ABCD
289844,501,8,0F980ED00234022E
289908,600,1,01
289973,501,8,0F9C0ED0022F0228
289988,123,2,ABCD
290084,501,8,0F990ED0022E0224
290196,123,2,ABCD
290212,501,8,0F940ED0022C022E
290325,501,8,0F8F0ED0021D0216
290387,123,2,ABCD
290404,600,1,01
290451,501,8,0F950ED002350227
290564,501,8,0F950ED0022B0228
290595,123,2,ABCD
290692,501,8,0F960ED002300232
290788,123,2,ABCD
290803,501,8,0F950ECC0231022B
290915,600,1,01
290931,501,8,0F950ED00234022A
290994,123,2,ABCD
291042,501,8,0F940ED00235022E
291171,501,8,0F970ED0022C0230
291187,123,2,ABCD
291283,501,8,0F940ED40238022E
291394,123,2,ABCD
291410,501,8,0F980ED00233022E
291522,501,8,0F980ED002320232
291587,123,2,ABCD
291650,501,8,0F940ED0022F0231
291762,501,8,0F980ED00233022C
291793,123,2,ABCD
291889,501,8,0F950ED0022F022F
291905,600,1,01
291986,123,2,ABCD
292001,501,8,0F950ECC022D022A
292130,501,8,0F920ED0022E022A
292180,123,2,ABCD
292241,501,8,0F930ED0022B022E
292369,501,8,0F940ED0022C022A
292384,123,2,ABCD
292400,600,1,01
292481,501,8,0F930ED0022E022A
292577,123,2,ABCD
292608,501,8,0F950ED0022E0228
292722,501,8,0FA00ED0022E0232
292785,123,2,ABCD
292848,501,8,0F910ED00234022D
292912,600,1,01
292960,501,8,0F940ED0022C022B
292976,123,2,ABCD
293088,501,8,0F980ED0022C0233
293184,123,2,ABCD
293200,501,8,0F950ED002360230
293328,501,8,0FA00ED0022A022F
293375,123,2,ABCD
293407,600,1,01
293440,501,8,0F950ED00237022E
293567,501,8,0F980ED00235022A
293583,123,2,ABCD
293679,501,8,0F960ED4022C022A
293776,123,2,ABCD
293808,501,8,0F980ED4022D022E
293903,600,1,01
293919,501,8,0F9F0ED0022C022C
293983,123,2,ABCD
294047,501,8,0F980ED4022F022E
294159,501,8,0F990ED00231022A
294174,123,2,ABCD
294287,501,8,0F980ED0022F022F
294382,123,2,ABCD
294399,501,8,0F940ED0022D022D
294526,501,8,0F990ED00227022C
294574,123,2,ABCD
294638,501,8,0F960ED002270226
294766,501,8,0F980ED00230022E
294781,123,2,ABCD
294878,501,8,0F940ED002340229
294910,600,1,01
294973,123,2,ABCD
295006,501,8,0F950ED0022A022E
295118,501,8,0F980ED00233022F
295181,123,2,ABCD
295245,501,8,0F9C0ED00233022B
295357,501,8,0F950ED0022D022E
295375,123,2,ABCD
295405,600,1,01
295485,501,8,0FA00ED0022F022C
295580,123,2,ABCD
295597,501,8,0F9A0ED0022D0228
295724,501,8,0F940ED4022E022A
295772,123,2,ABCD
295836,501,8,0FA20ED00228022C
295901,600,1,01
295965,501,8,0F950ED00221021C
295980,123,2,ABCD
296075,501,8,0F980ED00230022E
296172,123,2,ABCD
296204,501,8,0F930ED0022C0226
296316,501,8,0F990ED4022C0228
296379,123,2,ABCD
296395,600,1,01
296443,501,8,0F940ED0022E0236
296556,501,8,0F980ED0022D0229
296572,123,2,ABCD
296683,501,8,0F980ED001E101CC
296778,123,2,ABCD
296795,501,8,0F980ED00230022D
296907,600,1,01
296923,501,8,0F940EC7022B0223
296971,123,2,ABCD
297034,501,8,0F980ED00230022E
297163,501,8,0F940ED00234022A
297179,123,2,ABCD
297275,501,8,0F950ED4022D022E
297371,123,2,ABCD
297402,501,8,0F980ED4022D022E
297514,501,8,0F9B0ED002340234
297578,123,2,ABCD
297641,501,8,0F940ED002330230
297754,501,8,0F990ED002330232
297770,123,2,ABCD
297882,501,8,0F9F0ED0022A022B
297897,600,1,01
297979,123,2,ABCD
297993,501,8,0F920ED002320230
298122,501,8,0F990ED0022F022A
298170,123,2,ABCD
298234,501,8,0F990ED0022D022A
298361,501,8,0F950ED002280228
298377,123,2,ABCD
298409,600,1,01
298474,501,8,0F990ED0022A022C
298569,123,2,ABCD
298600,501,8,0F950ED002340227
298712,501,8,0F980ED0022F0236
298776,123,2,ABCD
298840,501,8,0F950ED00233022B
298904,600,1,01
298952,501,8,0F980ED0022B022B
298969,123,2,ABCD
299080,501,8,0F980ED002340230
299176,123,2,ABCD
299192,501,8,0F980ED0022B022E
299320,501,8,0F980ED00236022E
299367,123,2,ABCD
299400,600,1,01
299432,501,8,0F980ED002320230
299545,501,8,0F930ED0022B0226
299575,123,2,ABCD
299671,501,8,0F990ED00229022E
299767,123,2,ABCD
299783,501,8,0F990ED0022E0230
299895,600,1,01
299912,501,8,0F930ED0022E0226
299975,123,2,ABCD
300024,501,8,0F980ED0022D022A
300151,501,8,0F930ED0022F022C
300167,123,2,ABCD
300263,501,8,0F980ED0022D022C
300374,123,2,ABCD
300390,501,8,0F910ED00233022C
300407,600,1,01
300503,501,8,0F990ED00230022D
300567,123,2,ABCD
300631,501,8,0F990ED0022C0232
300742,501,8,0F950ED002300231
300776,123,2,ABCD
300871,501,8,0F980ED0022F0232
300902,600,1,01
300966,123,2,ABCD
300983,501,8,0FA20ED00230022E
301110,501,8,0F980ED0022F022C
301174,123,2,ABCD
301222,501,8,0FA00ED002340233
301350,501,8,0F9A0ED002340232
301366,123,2,ABCD
301397,600,1,01
301461,501,8,0F990ED002320228
301573,123,2,ABCD
301590,501,8,0F960ED4022E0230
301701,501,8,0F920ED0022F022B
301765,123,2,ABCD
301830,501,8,0F940ED0022E022E
301893,600,1,01
301941,501,8,0F950ED0022F022A
301973,123,2,ABCD
302069,501,8,0FA00ED002350229
302164,123,2,ABCD
302181,501,8,0F990ED0022D022E
302308,501,8,0F960ED00230022A
302373,123,2,ABCD
302404,600,1,01
302420,501,8,0F9B0ED002290228
302549,501,8,0F910ED0022C0228
302564,123,2,ABCD
302660,501,8,0F950ED002290226
302772,123,2,ABCD
302788,501,8,0F980ED0022D022B
302901,600,1,01
302963,123,2,ABCD
303027,501,8,0F930ED00230022E
303139,501,8,0F980ED00230022E
303156,123,2,ABCD
303267,501,8,0F940ED0022F0229
303362,123,2,ABCD
303379,501,8,0F920ED002300230
303395,600,1,01
303507,501,8,0F980ED0022D022D
303555,123,2,ABCD
303618,501,8,0F980ED00228022E
303747,501,8,0F9A0ED0021401FB
303763,123,2,ABCD
303859,501,8,0F980ED002310233
303890,600,1,01
303955,123,2,ABCD
303986,501,8,0F920ED00232022F
304098,501,8,0F9F0ED4022D022E
304163,123,2,ABCD
304225,501,8,0F930ED0022E022B
304338,501,8,0F940ED002310226
304354,123,2,ABCD
304402,600,1,01
304465,501,8,0F950ED002230214
304562,123,2,ABCD
304577,501,8,0F9A0ED00229022C
304705,501,8,0F9E0ED402340232
304753,123,2,ABCD
304818,501,8,0F9A0ED00233022F
304897,600,1,01
304945,501,8,0F900ED00230022C
304964,123,2,ABCD
305058,501,8,0F990ED00230022D
305153,123,2,ABCD
305184,501,8,0F980ED4022D022F
305296,501,8,0F980ED002300232
305361,123,2,ABCD
305392,600,1,01
305426,501,8,0F940ED002340230
305536,501,8,0F9A0ED00234022E
305552,123,2,ABCD
305664,501,8,0F930ED002330230
305760,123,2,ABCD
305776,501,8,0F9A0ED002280228
305904,600,1,01
305951,123,2,ABCD
306016,501,8,0F980ED002310230
306144,501,8,0F940ED002300230
306159,123,2,ABCD
306255,501,8,0F990ED0022D022C
306351,123,2,ABCD
306384,501,8,0F9F0ED0022E022C
306399,600,1,01
306496,501,8,0F950ED40226022B
306559,123,2,ABCD
306623,501,8,0F9B0ED4022A022F
306735,501,8,0F9B0ED4022D0230
306750,123,2,ABCD
306862,501,8,0F950ED40232022A
306895,600,1,01
306958,123,2,ABCD
306974,501,8,0F990ED2022D022C
307102,501,8,0F990ED0022F0230
307150,123,2,ABCD
307214,501,8,0F950ED0022B022E
307342,501,8,0F940ED0022F0232
307357,123,2,ABCD
307390,600,1,01
307453,501,8,0F9A0ED0022F0234
307549,123,2,ABCD
307582,501,8,0FA20ED40235022B
307694,501,8,0F940ED002310235
307757,123,2,ABCD
307821,501,8,0F980ED4022D0230
307902,600,1,01
307933,501,8,0F9A0ED0022C0233
307950,123,2,ABCD
308062,501,8,0F920ED4022F022A
308157,123,2,ABCD
308173,501,8,0F980ED0022B022E
308301,501,8,0F950ED4022B022E
308351,123,2,ABCD
308397,600,1,01
308413,501,8,0F980ED0022F022E
308541,501,8,0F980ED0022D022F
308557,123,2,ABCD
308653,501,8,0F950ED40232022A
308748,123,2,ABCD
308780,501,8,0F9A0ED0022C0226
308893,501,8,0F980ED4022C022A
308956,123,2,ABCD
309004,501,8,0F980ED4022C0228
309131,501,8,0F960ED00232022E
309148,123,2,ABCD
309260,402,2,F0230
309356,123,2,ABCD
309373,501,8,0F980ED0022F0232
309387,600,1,01
309499,501,8,0F980ED0022A022B
309547,123,2,ABCD
309611,501,8,0F980ED002320230
309723,501,8,0F980ED00232022A
309755,123,2,ABCD
309851,501,8,0F9A0ED0022B022A
309900,600,1,01
309946,123,2,ABCD
309963,501,8,0FA20ED4022A022A
310091,501,8,0FA00ED00232022B
310155,123,2,ABCD
310202,501,8,0F990ED0022E022B
310331,501,8,0F960ED0022F0232
310346,123,2,ABCD
310395,600,1,01
310443,501,8,0F980ED0022E0228
310554,123,2,ABCD
310570,501,8,0F990ED0022D022E
310682,501,8,0F980ED00231022A
310746,123,2,ABCD
310809,501,8,0F980ED002090204
310890,600,1,01
310922,501,8,0F950ED0022F0229
310960,123,2,ABCD
311053,501,8,0FA00ED0022A022D
311146,123,2,ABCD
311161,501,8,0F920ED0022F022E
311289,501,8,0F9B0ED002300232
311354,123,2,ABCD
311402,600,1,01
311529,501,8,0F950ED0022E022A
311545,123,2,ABCD
311641,501,8,0F9A0ED002360231
311753,123,2,ABCD
311768,501,8,0F980ED40232022E
311880,501,8,0F980ED40231022F
311897,600,1,01
311945,123,2,ABCD
312009,501,8,0F980ED102280230
312121,501,8,0F950ED4022E022C
312152,123,2,ABCD
312248,501,8,0F9A0ED0022D0228
312344,123,2,ABCD
312360,501,8,0F940ED0022D022F
312392,600,1,01
312488,501,8,0F9B0ED0022C0226
312552,123,2,ABCD
312600,501,8,0FA00ED402300230
312727,501,8,0F950ED00232022A
312743,123,2,ABCD
312839,501,8,0FA00ED00233022A
312887,600,1,01
312951,123,2,ABCD
312968,501,8,0F980ED20232022E
313080,501,8,0F990ED002300234
313143,123,2,ABCD
313207,501,8,0F960ED002310230
313319,501,8,0F990ED0022E0229
313351,123,2,ABCD
313398,600,1,01
313448,501,8,0F980ED4022F0232
313543,123,2,ABCD
313558,501,8,0F9C0ED002300232
313687,501,8,0F930ED4022B022E
313751,123,2,ABCD
313799,501,8,0F930ED0022F022A
313895,600,1,01
313926,501,8,0F950ED0022E022C
313943,123,2,ABCD
314040,501,8,0F980ED0022A0228
314151,123,2,ABCD
314167,501,8,0F950ED40230022B
314279,501,8,0F910ED002320233
314342,123,2,ABCD
314390,600,1,01
314406,501,8,0F980ED40230022B
314518,501,8,0F980ED0022B022E
314551,123,2,ABCD
314646,501,8,0F940ED20220021E
314741,123,2,ABCD
314758,501,8,0F940ECD022C0233
314886,501,8,0F980ED0022B022E
314934,123,2,ABCD
314997,501,8,0F950ECD0230022A
315126,501,8,0F940ED00235022C
315142,123,2,ABCD
315238,501,8,0F9E0ED0021E0219
315334,123,2,ABCD
315365,501,8,0F990ED00232022B
315396,600,1,01
315477,501,8,0F980ED002340230
315540,123,2,ABCD
315604,501,8,0F940ED00233022A
315718,501,8,0F950ED0022F022D
315748,123,2,ABCD
315844,501,8,0F980ED0022D022E
315892,600,1,01
315939,123,2,ABCD
315956,501,8,0F950ED0022F0233
316083,501,8,0F980ED0022D022B
316132,123,2,ABCD
316197,501,8,0F950ED0022F0229
316324,501,8,0F9B0ED002320231
316339,123,2,ABCD
316387,600,1,01
316435,501,8,0F9A0ECC020A01EF
316532,123,2,ABCD
316563,501,8,0F950ED0022B022A
316675,501,8,0F9F0ED00225022B
316738,123,2,ABCD
316803,501,8,0F980ED0022D0228
316898,600,1,01
316915,501,8,0FA00ED00230022E
316946,123,2,ABCD
317042,501,8,0F980ED0022F0233
317138,123,2,ABCD
317154,501,8,0F980ED002260224
317283,501,8,0F9B0ED0022E022B
317330,123,2,ABCD
317393,600,1,01
317522,501,8,0F950ED002310234
317538,123,2,ABCD
317635,501,8,0F980ED002310232
317730,123,2,ABCD
317761,501,8,0F920ED0022D022A
317873,501,8,0F9C0ED00232022C
317890,600,1,01
317938,123,2,ABCD
318001,501,8,0F990ED002310230
318113,501,8,0F980ED00230022A
318129,123,2,ABCD
318241,501,8,0F980ED0022C022B
318337,123,2,ABCD
318352,501,8,0F980ED00231022E
318385,600,1,01
318481,501,8,0F980ED00233022B
318528,123,2,ABCD
318593,501,8,0FA00ED0022F0226
318720,501,8,0F9A0ED0022F0230
318736,123,2,ABCD
318832,501,8,0F940ED002340231
318896,600,1,01
318928,123,2,ABCD
318959,501,8,0F960ED402300231
319072,501,8,0F8F0ED0022A0232
319136,123,2,ABCD
319200,501,8,0F9B0ED0022C022F
319311,501,8,0F9B0ED0022E022B
319327,123,2,ABCD
319391,600,1,01
319439,501,8,0F9C0ED00232022E
319535,123,2,ABCD
319551,501,8,0F980ED00230022C
319679,501,8,0F950ED4022D0236
319727,123,2,ABCD
319791,501,8,0F940ED4022F0230
319887,600,1,01
319918,501,8,0F960ED0022E022A
319934,123,2,ABCD
320030,501,8,0F9B0ED002300228
320127,123,2,ABCD
320159,501,8,0F950ED002340226
320271,501,8,0F980ED2022E022C
320334,123,2,ABCD
320382,600,1,01
320398,501,8,0F950ED002210228
320510,501,8,0F920ED0022E0226
320527,123,2,ABCD
320639,501,8,0F980ED002260226
320735,123,2,ABCD
320750,501,8,0F9B0ED40228022F
320878,501,8,0FA00ED402320230
320893,600,1,01
320926,123,2,ABCD
320989,501,8,0F980ED0022E0230
321118,501,8,0F950ED4022A0228
321135,123,2,ABCD
321230,501,8,0F9C0ED002340230
321325,123,2,ABCD
321357,501,8,0F930ED002300232
321390,600,1,01
321469,501,8,0F980ED0022A0232
321533,123,2,ABCD
321596,501,8,0F980ED4022D022C
321709,501,8,0F980ED0022F022A
321725,123,2,ABCD
321837,501,8,0F990ED00231022E
321885,600,1,01
321933,123,2,ABCD
321949,501,8,0F980ED0022D022D
322076,501,8,0F910ED0022C022A
322124,123,2,ABCD
322190,501,8,0F980ED0022F0230
322301,501,8,0F9B0ED0022B022E
322332,123,2,ABCD
322380,600,1,01
322428,501,8,0F9B0ED0022C0229
322524,123,2,ABCD
322555,A02,2,9
322668,501,8,0F950ED0022F0230
322731,123,2,ABCD
322796,501,8,0F980ED0022D0228
322891,600,1,01
322908,501,8,0F910ED0022F0230
322923,123,2,ABCD
323035,501,8,0F920ED00230022B
323131,123,2,ABCD
323148,501,8,0F9B0ED0022D0228
323259,501,8,0F980ED002340228
323324,123,2,ABCD
323386,600,1,01
323499,501,8,0F9B0ED0020A0204
323531,123,2,ABCD
323627,501,8,0F980ED00232022A
323723,123,2,ABCD
323740,501,8,0F900ED0022E022E
323867,501,8,0F980ED0022F022E
323883,600,1,01
323931,123,2,ABCD
323979,501,8,0F950ED00231022C
324106,501,8,0F980ED00230022E
324122,123,2,ABCD
324218,501,8,0F980ED0022D0228
324332,123,2,ABCD
324347,501,8,0F950ED0022F0232
324378,600,1,01
324457,501,8,0FA00ED0022A022A
324522,123,2,ABCD
324586,501,8,0F990ED4022D0235
324698,501,8,0F9B0ED0022E022D
324729,123,2,ABCD
324825,501,8,0F940ED00230022C
324890,600,1,01
324921,123,2,ABCD
324937,501,8,0F940ED0022C0231
325065,501,8,0FA00ED40235022B
325129,123,2,ABCD
325177,501,8,0F980ED00225022F
325304,501,8,0F980ED002320230
325320,123,2,ABCD
325385,600,1,01
325416,501,8,0F950ED0020A01F6
325528,123,2,ABCD
325545,501,8,0F950ED002300232
325657,501,8,0F940ED00234022E
325720,123,2,ABCD
325784,501,8,0F950ED60231022A
325880,600,1,01
325896,501,8,0F950ECD022E022E
325928,123,2,ABCD
326024,501,8,0F940ED0022F0227
326119,123,2,ABCD
326136,501,8,0F990ED002310230
326263,501,8,0F990ED00234022F
326327,123,2,ABCD
326375,501,8,0F980ED0022D022E
326391,600,1,01
326503,501,8,0F980ED00231022C
326519,123,2,ABCD
326614,501,8,0F980ED002290227
